시도,시군구,읍면동,상세주소,특수지명,블록,로트,건물명,동명,통계용도,대지면적(㎡),건축면적(㎡),연면적(㎡),지하층수(층),지상층수(층),허가일자,착공일자,사용승인일자,동용도
부산광역시,기장군,기장읍 대변리,103,,,,,,주거용 > 단독주택 > 단독주택,0,23.14,23.14,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 대라리,143-20,,,,,,주거용 > 단독주택 > 단독주택,139.1,82.77,161.08,0,2,1993-06-25,1993-07-08,1993-09-28,단독주택
부산광역시,기장군,기장읍 대라리,143-21,,,,,,주거용 > 단독주택 > 단독주택,147.5,85.17,164.88,0,2,1993-06-25,1993-07-06,1993-09-28,단독주택
부산광역시,기장군,기장읍 대라리,143-22,,,,,,주거용 > 단독주택 > 단독주택,143.9,84.5,164.27,0,2,1993-06-25,1993-07-06,1993-09-28,단독주택
부산광역시,기장군,기장읍 대라리,144-1,,,,,,주거용 > 단독주택 > 단독주택,0,85.32,136.08,0,2,1979-12-22,,1980-07-21,단독주택
부산광역시,기장군,기장읍 죽성리,84-9,,,,,,주거용 > 단독주택 > 단독주택,0,56.2,56.2,0,1,,,1968,단독주택
부산광역시,기장군,기장읍 죽성리,84-13,,,,,,주거용 > 단독주택 > 단독주택,0,33,33,0,1,,,1965,단독주택
부산광역시,기장군,기장읍 죽성리,84-16,,,,,,주거용 > 단독주택 > 단독주택,0,40,40,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 죽성리,84-16,,,,,,주거용 > 단독주택 > 단독주택,0,9.9,9.9,0,1,,,1968,단독주택
부산광역시,기장군,기장읍 죽성리,84-16,,,,,,주거용 > 단독주택 > 단독주택,0,19.8,19.8,0,1,,,1968,단독주택
부산광역시,기장군,기장읍 죽성리,84-19,,,,,,주거용 > 단독주택 > 단독주택,0,33,33,0,1,,,1964,단독주택
부산광역시,기장군,기장읍 죽성리,84-20,,,,,,주거용 > 단독주택 > 단독주택,0,52.89,52.89,0,1,,,1972,단독주택
부산광역시,기장군,기장읍 죽성리,110-4,,,,,,주거용 > 단독주택 > 단독주택,0,55.89,55.89,0,1,1976-05-29,,1976-07-09,단독주택
부산광역시,기장군,기장읍 죽성리,110-5,,,,,,주거용 > 단독주택 > 단독주택,0,48.6,48.6,0,1,1974-11-02,,1974,단독주택
부산광역시,기장군,기장읍 죽성리,111-1,,,,,,주거용 > 단독주택 > 단독주택,0,58.32,58.32,0,1,,,1973,단독주택
부산광역시,기장군,기장읍 죽성리,114,,,,,,주거용 > 단독주택 > 단독주택,0,79.17,79.17,0,1,1982-08-13,,1983-08-09,단독주택
부산광역시,기장군,기장읍 죽성리,114,,,,,,주거용 > 단독주택 > 단독주택,0,33,33,0,1,,,1970,단독주택
부산광역시,기장군,기장읍 죽성리,114-1,,,,,,주거용 > 단독주택 > 단독주택,0,77.58,108.18,0,2,1985-04-08,,1987-03-05,단독주택
부산광역시,기장군,기장읍 죽성리,114-1,,,,,,주거용 > 단독주택 > 단독주택,0,52.2,100.8,0,2,1989-08-29,1989-10-13,1993-03-10,단독주택
부산광역시,기장군,기장읍 죽성리,116,,,,,,주거용 > 단독주택 > 단독주택,0,86.5,86.5,0,1,,,1978,단독주택
부산광역시,기장군,기장읍 죽성리,116,,,,,,주거용 > 단독주택 > 단독주택,0,36.36,36.36,0,1,,,1972,단독주택
부산광역시,기장군,기장읍 죽성리,117,,,,,,주거용 > 단독주택 > 단독주택,0,125.62,125.62,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 죽성리,118,,,,,,주거용 > 단독주택 > 단독주택,460.02,175.7,164.82,0,1,1994-07-05,,1994-07-11,단독주택
부산광역시,기장군,기장읍 죽성리,119-1,,,,,,주거용 > 단독주택 > 단독주택,0,49.5,49.5,0,1,,,1972,단독주택
부산광역시,기장군,기장읍 죽성리,119-2,,,,,,주거용 > 단독주택 > 단독주택,0,39.6,39.6,0,1,,,1964,단독주택
부산광역시,기장군,기장읍 죽성리,119-3,,,,,,주거용 > 단독주택 > 단독주택,99,57.95,99.75,0,2,1994-01-27,,1994-05-23,단독주택
부산광역시,기장군,기장읍 죽성리,119-4,,,,,,주거용 > 단독주택 > 단독주택,0,23.1,23.1,0,1,,,1965,단독주택
부산광역시,기장군,기장읍 죽성리,119-5,,,,,,주거용 > 단독주택 > 단독주택,0,36.3,36.3,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 죽성리,120-7,,,,,,주거용 > 단독주택 > 단독주택,0,82.5,82.5,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 죽성리,120-14,,,,,,주거용 > 단독주택 > 단독주택,0,39.6,39.6,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 죽성리,120-15,,,,,,주거용 > 단독주택 > 단독주택,0,74.43,74.43,0,1,,,1970,단독주택
부산광역시,기장군,기장읍 죽성리,120-15,,,,,,주거용 > 단독주택 > 단독주택,0,43.46,43.46,0,1,2000-12-28,2000-12-29,2001-01-29,단독주택
부산광역시,기장군,기장읍 죽성리,125,,,,,,주거용 > 단독주택 > 단독주택,0,68.2,98.3,0,2,1991-08-02,,1991-12-05,단독주택
부산광역시,기장군,기장읍 죽성리,126,,,,,,주거용 > 단독주택 > 단독주택,0,42.9,42.9,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 죽성리,132,,,,,,주거용 > 단독주택 > 단독주택,0,75.9,75.9,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 대라리,144-9,,,,,,주거용 > 단독주택 > 단독주택,0,76.41,76.41,0,1,,,1983,단독주택
부산광역시,기장군,기장읍 대라리,144-15,,,,,,주거용 > 단독주택 > 단독주택,163.5,83.43,150.57,0,2,1984-02-20,,1984-07-05,단독주택
부산광역시,기장군,기장읍 대라리,144-16,,,,,,주거용 > 단독주택 > 단독주택,160.4,95.12,162.98,0,3,1995-05-09,1995-09-19,1995-11-17,단독주택
부산광역시,기장군,기장읍 대라리,144-21,,,,,,주거용 > 단독주택 > 단독주택,0,56,95.78,0,2,1983-09-16,,1983-12-30,단독주택
부산광역시,기장군,기장읍 대라리,145-3,,,,,,주거용 > 단독주택 > 단독주택,0,173,137.14,0,2,,,1992-07-01,단독주택
부산광역시,기장군,기장읍 대라리,146-6,,,,,,주거용 > 단독주택 > 다가구주택,0,199.5,362.29,1,2,1989-07-20,,1990-12-24,단독주택
부산광역시,기장군,기장읍 대라리,147-2,,,,,,주거용 > 단독주택 > 단독주택,0,82.08,82.08,0,1,1983-11-03,,1984-04-06,단독주택
부산광역시,기장군,기장읍 대라리,160-5,,,,,,주거용 > 단독주택 > 단독주택,124,72.81,72.81,0,1,,,1994-12-30,단독주택
부산광역시,기장군,기장읍 죽성리,135,,,,,,주거용 > 단독주택 > 단독주택,0,69.4,69.4,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 죽성리,135,,,,,,주거용 > 단독주택 > 단독주택,0,49.5,49.5,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 죽성리,139,,,,,,주거용 > 단독주택 > 단독주택,0,46.2,46.2,0,1,,,1972,단독주택
부산광역시,기장군,기장읍 죽성리,139,,,,,,주거용 > 단독주택 > 단독주택,0,66.1,66.1,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 죽성리,142,,,,,,주거용 > 단독주택 > 단독주택,137.35,74.58,129.28,0,2,1995-09-14,1995-09-18,1995-12-15,단독주택
부산광역시,기장군,기장읍 죽성리,143-1,,,,,,주거용 > 단독주택 > 단독주택,0,29.75,29.75,0,1,,,1965,단독주택
부산광역시,기장군,기장읍 죽성리,143-1,,,,,,주거용 > 단독주택 > 단독주택,0,26.4,26.4,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 죽성리,143-2,,,,,,주거용 > 단독주택 > 단독주택,119,66.86,99.58,0,2,1994-04-25,2001-07-03,2001-08-21,단독주택
부산광역시,기장군,기장읍 죽성리,144,,,,,,주거용 > 단독주택 > 단독주택,0,46.2,46.2,0,1,,,1973,단독주택
부산광역시,기장군,기장읍 죽성리,145,,,,,,주거용 > 단독주택 > 단독주택,0,46,46,0,1,,,1980,단독주택
부산광역시,기장군,기장읍 죽성리,148,,,,,,주거용 > 단독주택 > 단독주택,404,147.3,293.34,1,2,1993-04-05,1993-04-16,1994-01-18,단독주택
부산광역시,기장군,기장읍 죽성리,146-2,,,,,,주거용 > 단독주택 > 단독주택,0,92.5,92.5,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 죽성리,146-4,,,,,,주거용 > 단독주택 > 단독주택,363,124.51,179.08,0,2,1992-09-29,,1993-02-23,단독주택
부산광역시,기장군,기장읍 죽성리,147,,,,,,주거용 > 단독주택 > 단독주택,0,42.9,42.9,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 죽성리,150,,,,,,주거용 > 단독주택 > 단독주택,0,44.47,44.47,0,1,,,,단독주택
부산광역시,기장군,기장읍 서부리,81-1,,,,,,주거용 > 단독주택 > 단독주택,0,26.44,26.44,0,1,,,1949,단독주택
부산광역시,기장군,기장읍 서부리,81-2,,,,,,주거용 > 단독주택 > 단독주택,0,19.83,19.83,0,1,,,1949,단독주택
부산광역시,기장군,기장읍 서부리,82,,,,,,주거용 > 단독주택 > 단독주택,0,79.56,79.56,0,1,1988-03-26,,1988-07-23,단독주택
부산광역시,기장군,기장읍 서부리,83-5,,,,,,주거용 > 단독주택 > 단독주택,0,52.84,52.84,0,1,1975-03-20,,1976-06-15,단독주택
부산광역시,기장군,기장읍 서부리,84-2,,,,,,주거용 > 단독주택 > 단독주택,0,29.75,29.75,0,1,,,1952,단독주택
부산광역시,기장군,기장읍 서부리,84-3,,,,,,주거용 > 단독주택 > 단독주택,0,82.65,82.65,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 서부리,87,,,,,,주거용 > 단독주택 > 단독주택,0,76.95,76.95,0,1,1984-02-14,,1984-05-14,단독주택
부산광역시,기장군,기장읍 서부리,88,,,,,,주거용 > 단독주택 > 단독주택,0,75.06,75.06,0,1,,,1941-04-01,단독주택
부산광역시,기장군,기장읍 서부리,89,,,,,,주거용 > 단독주택 > 단독주택,202.29,83.7,83.7,0,1,1987-09-18,1987-09-19,1988-02-26,단독주택
부산광역시,기장군,기장읍 서부리,92-1,,,,,,주거용 > 단독주택 > 단독주택,0,0,36.28,0,1,1977-11-25,,1982-02-25,단독주택
부산광역시,기장군,기장읍 서부리,95-2,,,,,,주거용 > 단독주택 > 단독주택,0,36.36,36.36,0,1,,,1972-10-01,단독주택
부산광역시,기장군,기장읍 서부리,96,,,,,,주거용 > 단독주택 > 단독주택,0,39.67,39.67,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 대변리,105-1,,,,,,주거용 > 단독주택 > 단독주택,0,78.68,78.68,0,1,1984-08-27,,1984-09-27,단독주택
부산광역시,기장군,기장읍 대변리,105-3,,,,,,주거용 > 단독주택 > 단독주택,0,26.4,26.4,0,1,,,1967,단독주택
부산광역시,기장군,기장읍 대변리,106,,,,,,주거용 > 단독주택 > 단독주택,0,66.1,66.1,0,1,,,1946,단독주택
부산광역시,기장군,기장읍 대변리,106,,,,,,주거용 > 단독주택 > 단독주택,0,52.9,52.9,0,1,,,1937,단독주택
부산광역시,기장군,기장읍 대변리,109,,,,,,주거용 > 단독주택 > 단독주택,0,40.9,40.9,0,1,,,1978,단독주택
부산광역시,기장군,기장읍 대변리,110,,,,,,주거용 > 단독주택 > 단독주택,0,62.8,62.8,0,1,,,1967,단독주택
부산광역시,기장군,기장읍 대변리,110,,,,,,주거용 > 단독주택 > 단독주택,0,30.4,30.4,0,1,,,1979,단독주택
부산광역시,기장군,기장읍 대변리,111,,,,,,주거용 > 단독주택 > 단독주택,144.19,66.6,109.44,0,2,1989-09-09,1989-09-20,1990-03-28,단독주택
부산광역시,기장군,기장읍 대변리,112,,,,,,주거용 > 단독주택 > 단독주택,109,64.78,103.86,0,2,,,,단독주택
부산광역시,기장군,기장읍 대변리,115,,,,,,주거용 > 단독주택 > 단독주택,0,66.03,66.03,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 대변리,124,,,,,,주거용 > 단독주택 > 단독주택,0,26.4,26.4,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 대변리,125-1,,,,,,주거용 > 단독주택 > 단독주택,0,19.8,19.8,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 대변리,125-2,,,,,,주거용 > 단독주택 > 단독주택,0,26.4,26.4,0,1,,,1960,단독주택
부산광역시,기장군,기장읍 대변리,126,,,,,,주거용 > 단독주택 > 단독주택,0,33,33,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 대변리,128,,,,,,주거용 > 단독주택 > 단독주택,0,72.6,72.6,0,1,,,1976,단독주택
부산광역시,기장군,기장읍 대변리,128-2,,,,,,주거용 > 단독주택 > 단독주택,301,56,56,0,1,1987-09-02,,1990-05-29,단독주택
부산광역시,기장군,기장읍 대변리,128-3,,,,,,주거용 > 단독주택 > 단독주택,86,48.65,46.65,0,1,1994-04-07,1994-04-29,1994-06-25,단독주택
부산광역시,기장군,기장읍 대변리,129-1,,,,,,주거용 > 단독주택 > 단독주택,0,36.3,36.3,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 대변리,130-2,,,,,,주거용 > 단독주택 > 단독주택,329.8,83.84,83.84,0,1,1989-03-22,1989-03-25,1989-07-22,단독주택
부산광역시,기장군,기장읍 대변리,131,,,,,,주거용 > 단독주택 > 단독주택,0,69.6,68.6,0,1,1991-12-30,,1992-01-22,단독주택
부산광역시,기장군,기장읍 대변리,150-5,,,,,,주거용 > 단독주택 > 단독주택,0,42.98,42.98,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 대변리,150-1,,,,,,주거용 > 단독주택 > 단독주택,0,29.7,29.7,0,1,,,1968,단독주택
부산광역시,기장군,기장읍 대변리,150-3,,,,,,주거용 > 단독주택 > 단독주택,0,42.97,42.97,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 대변리,150-4,,,,,,주거용 > 단독주택 > 단독주택,149,82.61,82.61,0,1,1993-02-16,1993-02-19,1993-04-29,단독주택
부산광역시,기장군,기장읍 대변리,150-7,,,,,,주거용 > 단독주택 > 단독주택,198.3,68.4,68.4,0,1,1991-08-02,1991-08-19,1992-06-11,단독주택
부산광역시,기장군,기장읍 대변리,152-2,,,,,,주거용 > 단독주택 > 단독주택,0,23.1,23.1,0,1,,,1970,단독주택
부산광역시,기장군,기장읍 대변리,154,,,,,,주거용 > 단독주택 > 단독주택,0,26.4,26.4,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 대변리,155-2,,,,,,주거용 > 단독주택 > 단독주택,0,49.68,49.68,0,1,1984-06-18,,1984-09-27,단독주택
부산광역시,기장군,기장읍 대변리,155-3,,,,,,주거용 > 단독주택 > 단독주택,0,19.8,19.8,0,1,,,1963,단독주택
부산광역시,기장군,기장읍 대변리,156,,,,,,주거용 > 단독주택 > 단독주택,0,26.45,26.45,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 대변리,156-2,,,,,,주거용 > 단독주택 > 단독주택,0,42.9,42.9,0,1,,,1946,단독주택
부산광역시,기장군,기장읍 서부리,97-2,,,,,,주거용 > 단독주택 > 단독주택,0,33.06,33.06,0,1,,,1973-06-23,단독주택
부산광역시,기장군,기장읍 서부리,98,,,,,,주거용 > 단독주택 > 단독주택,0,45.29,45.29,0,1,,,1970,단독주택
부산광역시,기장군,기장읍 서부리,99,,,,,,주거용 > 단독주택 > 단독주택,0,52.89,52.89,0,1,,,1971,단독주택
부산광역시,기장군,기장읍 서부리,100-3,,,,,,주거용 > 단독주택 > 단독주택,93.97,56.05,166.09,0,3,1996-03-20,1996-03-26,1996-07-12,단독주택
부산광역시,기장군,기장읍 서부리,100-4,,,,,,주거용 > 단독주택 > 단독주택,194.22,104.58,104.58,0,1,1997-04-21,1997-10-22,1998-04-21,단독주택
부산광역시,기장군,기장읍 서부리,104-5,,,,,,주거용 > 단독주택 > 단독주택,0,42.98,42.98,0,1,,,1979,단독주택
부산광역시,기장군,기장읍 서부리,105,,,,,,주거용 > 단독주택 > 단독주택,0,135.3,135.3,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 서부리,106-2,,,,,,주거용 > 단독주택 > 단독주택,0,34.56,34.56,0,1,1976-06-02,,1976-07-30,단독주택
부산광역시,기장군,기장읍 서부리,113,,,,,,주거용 > 단독주택 > 단독주택,0,72.32,72.32,0,1,,,1975,단독주택
부산광역시,기장군,기장읍 서부리,114,,,,,,주거용 > 단독주택 > 단독주택,133.23,79.32,146.24,0,2,1994-12-10,1995-05-18,1996-08-22,단독주택
부산광역시,기장군,기장읍 서부리,115,,,,,,주거용 > 단독주택 > 단독주택,0,102.48,102.48,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 서부리,119,,,,,,주거용 > 단독주택 > 단독주택,0,36.36,36.36,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 서부리,120,,,,,,주거용 > 단독주택 > 단독주택,0,39.67,39.67,0,1,,,1936,단독주택
부산광역시,기장군,기장읍 서부리,121,,,,,,주거용 > 단독주택 > 단독주택,0,92.57,92.57,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 서부리,122,,,,,,주거용 > 단독주택 > 단독주택,0,33.06,33.06,0,1,,,1949,단독주택
부산광역시,기장군,기장읍 서부리,123,,,,,,주거용 > 단독주택 > 단독주택,0,50.16,50.16,0,1,,,1952,단독주택
부산광역시,기장군,기장읍 서부리,125,,,,,,주거용 > 단독주택 > 단독주택,0,46.28,46.28,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 서부리,127,,,,,,주거용 > 단독주택 > 단독주택,0,85.95,85.95,0,1,,,1972,단독주택
부산광역시,기장군,기장읍 서부리,129,,,,,,주거용 > 단독주택 > 단독주택,0,33,33,0,1,,,1964,단독주택
부산광역시,기장군,기장읍 서부리,130,,,,,,주거용 > 단독주택 > 단독주택,0,51.9,51.9,0,1,,,1976,단독주택
부산광역시,기장군,기장읍 서부리,131,,,,,,주거용 > 단독주택 > 단독주택,499.34,87.64,84.24,0,1,1992-11-06,1992-11-10,1993-02-16,단독주택
부산광역시,기장군,기장읍 서부리,134,,,,,,주거용 > 단독주택 > 단독주택,0,42.98,42.98,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 청강리,52-7,,,,,,주거용 > 단독주택 > 단독주택,0,106.45,106.45,0,1,,,1954,단독주택
부산광역시,기장군,기장읍 청강리,54-4,,,,,,주거용 > 단독주택 > 단독주택,0,49.6,49.6,0,1,,,1970,단독주택
부산광역시,기장군,기장읍 청강리,54-10,,,,,,주거용 > 단독주택 > 단독주택,0,66.12,66.12,0,1,,,1974,단독주택
부산광역시,기장군,기장읍 청강리,54-27,,,,,,주거용 > 단독주택 > 단독주택,0,49.59,49.59,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 청강리,59-1,,,,,,주거용 > 단독주택 > 단독주택,400.36,86.67,143.79,0,2,1988-03-23,198803,1988-12-16,단독주택
부산광역시,기장군,기장읍 청강리,59-1,,,,,,주거용 > 단독주택 > 단독주택,0,132.05,132.05,0,1,,,1964,단독주택
부산광역시,기장군,기장읍 대변리,156-3,,,,,,주거용 > 단독주택 > 단독주택,0,46.28,46.28,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 대변리,156-7,,,,,,주거용 > 단독주택 > 단독주택,0,33,33,0,1,,,1941,단독주택
부산광역시,기장군,기장읍 대변리,158,,,,,,주거용 > 단독주택 > 단독주택,0,26.4,26.4,0,1,,,1969,단독주택
부산광역시,기장군,기장읍 대라리,162-1,,,,,,주거용 > 단독주택 > 다가구주택,148.4,88.21,161.97,0,2,1999-08-04,1999-08-20,1999-11-01,단독주택
